ITIN_ID,YEAR,QUARTER,ORIGIN,ORIGIN_COUNTRY,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,ROUNDTRIP,REPORTING_CARRIER,PASSENGERS,ITIN_FARE,DESTINATION
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,95,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,57,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,124,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,85,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,168,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,204,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,5,90,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,7,91,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,264,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,198,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,280,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,56,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,207,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,46,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,6,198,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,66,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,153,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,9,103,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,18,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,23,34,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,70,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,15,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,6,38,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,21,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,8,29,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,226,SJU
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,97,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,204,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,99,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,67,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,17,44,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,159,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,6,52,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,62,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,62,STT
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,66,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,7,39,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,183,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,154,IAH
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,9,64,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,149,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,6,23,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,96,IAH
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,528,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,170,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,254,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,58,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,15,28,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,103,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,8,128,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,59,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,23,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,26,68,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,33,28,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,35,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,74,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,27,108,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,263,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,9,17,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,9,63,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,25,53,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,56,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,113,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,132,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,158,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,16,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,179,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,34,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,185,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,68,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,58,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,19,59,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,133,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,9,94,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,203,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,106,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,40,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,73,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,$100.00 ,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,133,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,516,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,11,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,28,89,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,10,169,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,223,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,349,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,6,43,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,164,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,10,219,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,130,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,8,39,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,87,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,150,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,37,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,38,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,44,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,129,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,266,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,349,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,323,SJU
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,9,24,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,38,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,22,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,15,19,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,46,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,120,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,16,79,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,164,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,162,SJU
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,111,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,144,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,69,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,9,83,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,47,28,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,3,84,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,315,SJU
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,234,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,35,43,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,153,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,236,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,112,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,12,57,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,32,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,245,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,8,33,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,150,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,153,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,10,44,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,40,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,54,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,153,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,105,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,29,38,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,269,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,7,84,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,13,124,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,9,35,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,87,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,196,IAH
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,28,49,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,223,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,209,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,13,189,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,101,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,6,99,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,48,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,148,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,158,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,95,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,122,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,6,25,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,68,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,36,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,520,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,7,94,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,23,IAH
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,28,89,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,159,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,17,108,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,55,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,5,24,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,120,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,83,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,59,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,23,119,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,5,105,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,162,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,347,SJU
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,46,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,313,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,147,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,167,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,11,11,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,54,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,138,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,9,61,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,39,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,218,SJU
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,8,119,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,213,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,9,79,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,239,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,108,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,37,14,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,179,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,16,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,243,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,334,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,299,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,50,49,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,161,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,353,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,153,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,67,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,123,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,119,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,40,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,56,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,94,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,3,15,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,273,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,75,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,10,45,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,50,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,178,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,49,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,114,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,96,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,290,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,60,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,253,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,7,39,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,8,23,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,13,68,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,81,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,35,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,274,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,43,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,250,SJU
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,5,85,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,6,14,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,56,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,428,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,160,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,53,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,69,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,107,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,261,IAH
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,136,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,338,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,159,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,69,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,9,26,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,337,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,91,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,163,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,173,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,80,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,203,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,191,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,41,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,11,104,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,5,31,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,94,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,61,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,54,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,17,49,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,234,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,64,14,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,51,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,136,STT
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,73,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,56,48,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,83,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,314,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,25,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,25,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,63,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,183,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,7,189,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,124,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,52,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,49,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,36,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,10,110,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,31,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,11,29,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,13,69,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,67,STT
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,3,30,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,89,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,13,29,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,6,190,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,43,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,244,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,76,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,6,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,15,26,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,193,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,159,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,63,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,158,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,5,54,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,183,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,282,SJU
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,122,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,73,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,31,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,134,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,133,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,234,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,5,16,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,173,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,2,114,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,5,11,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,67,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,137,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,7,37,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,50,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,4,55,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,6,47,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,96,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,227,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,$100.00 ,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,67,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,5,104,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,5,69,MYR
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,3,77,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,37,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,341,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,199,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,57,58,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,159,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,157,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,128,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,117,FLL
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,14,14,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,0,NK,1,56,TPA
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,2,208,RSW
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,4,179,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,1,229,MCO
2.01913E+11,2019,1,LBE,US,PA,Pennsylvania,1,NK,27,41,FLL
